"","DivisionID","DivisionNm","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","State","Total_OrdinaryVotes_in_electorate"
"811",208,"Corio",23467,"READ","Peter",5,"N","N","LP","Liberal","VIC",26311
"812",208,"Corio",23560,"ATHERTON","Patrick",7,"N","N","AUC","Australian Christians","VIC",465
"813",208,"Corio",23599,"BULL","Sue",6,"N","N","SAL","Socialist Alliance","VIC",584
"814",208,"Corio",23651,"HARRINGTON","Anthony John",1,"N","N","PUP","Palmer United Party","VIC",4430
"815",208,"Corio",23854,"MARTIN","Justine Deborah",10,"N","N","ASXP","Sex Party","VIC",2065
"816",208,"Corio",24161,"LEGRAND","Yann",2,"N","N","RUA","Rise Up Australia Party","VIC",281
"817",208,"Corio",24981,"FENN","Brendan",4,"N","N","FFP","Family First Party","VIC",1191
"818",209,"Deakin",999,"Informal","Informal",999,"N","N","","Informal","VIC",3255
"819",209,"Deakin",23172,"BARCLAY","Mike",8,"N","N","IND","Independent","VIC",1180
"820",209,"Deakin",23321,"SYMON","Mike",12,"N","Y","ALP","Australian Labor Party","VIC",22886
"821",209,"Deakin",23356,"POWELL","Brendan",11,"N","N","GRN","The Greens","VIC",7729
"822",209,"Deakin",23590,"SUKKAR","Michael",4,"Y","N","LP","Liberal","VIC",31526
"823",209,"Deakin",23593,"DOBBY","Ian",1,"N","N","AUC","Australian Christians","VIC",1362
"824",209,"Deakin",23644,"GUARDIANI","Mario",5,"N","N","PUP","Palmer United Party","VIC",1468
"825",209,"Deakin",23700,"SMITH","Toni",3,"N","N","CYA","Country Alliance","VIC",172
"826",209,"Deakin",23881,"BARBER","Stephen",9,"N","N","ASXP","Sex Party","VIC",1426
"827",209,"Deakin",24134,"CARBONARI","John",7,"N","N","AFN","Australia First Party","VIC",147
"828",209,"Deakin",24142,"DE ZILWA","Yasmin",2,"N","N","RUA","Rise Up Australia Party","VIC",240
"829",209,"Deakin",24234,"RASKOVY","Steve",6,"N","N","KAP","Katter's Australian Party","VIC",187
"830",209,"Deakin",24961,"WESTBROOK","Hannah",10,"N","N","FFP","Family First Party","VIC",888
"831",210,"Dunkley",999,"Informal","Informal",999,"N","N","","Informal","VIC",3696
"832",210,"Dunkley",23169,"BROFF","Roy",9,"N","N","IND","Independent","VIC",348
"833",210,"Dunkley",23337,"TILLER","Simon",1,"N","N","GRN","The Greens","VIC",6477
"834",210,"Dunkley",23342,"KILKENNY","Sonya",2,"N","N","ALP","Australian Labor Party","VIC",21899
"835",210,"Dunkley",23509,"BILLSON","Bruce",6,"Y","Y","LP","Liberal","VIC",33293
"836",210,"Dunkley",23726,"RYDER","Kate Dolina",3,"N","N","PUP","Palmer United Party","VIC",2922
"837",210,"Dunkley",23969,"PALMI","Eloise",8,"N","N","ASXP","Sex Party","VIC",2037
"838",210,"Dunkley",24319,"GENTLE","Yvonne",7,"N","N","RUA","Rise Up Australia Party","VIC",356
"839",210,"Dunkley",24950,"BURT","Rod",5,"N","N","IND","Independent","VIC",513
"840",210,"Dunkley",24997,"EASTMAN","Cameron",4,"N","N","FFP","Family First Party","VIC",1326
"841",211,"Flinders",999,"Informal","Informal",999,"N","N","","Informal","VIC",4141
"842",211,"Flinders",23364,"SINCLAIR","Joshua",7,"N","N","ALP","Australian Labor Party","VIC",19230
"843",211,"Flinders",23371,"RUSH","Martin",10,"N","N","GRN","The Greens","VIC",7208
"844",211,"Flinders",23497,"HUNT","Greg",9,"Y","Y","LP","Liberal","VIC",41020
"845",211,"Flinders",23557,"BELSAR","Ashleigh",5,"N","N","AUC","Australian Christians","VIC",395
"846",211,"Flinders",23666,"ZABANEH","John",3,"N","N","NCP","Non-Custodial Parents Party (Equal Parenting)","VIC",166
"847",211,"Flinders",23728,"CLARK","Linda Ruth",1,"N","N","PUP","Palmer United Party","VIC",4580
"848",211,"Flinders",24176,"DORIAN","Angela",4,"N","N","RUA","Rise Up Australia Party","VIC",345
"849",211,"Flinders",24785,"McCORMACK","Denis",6,"N","N","IND","Independent","VIC",341
"850",211,"Flinders",24790,"MADIGAN","Paul",2,"N","N","IND","Independent","VIC",509
"851",211,"Flinders",24985,"CLARK","David",8,"N","N","FFP","Family First Party","VIC",824
"852",212,"Gellibrand",999,"Informal","Informal",999,"N","N","","Informal","VIC",4446
"853",212,"Gellibrand",23422,"WATTS","Tim",4,"Y","N","ALP","Australian Labor Party","VIC",32447
"854",212,"Gellibrand",23428,"SWIFT","Rod",6,"N","N","GRN","The Greens","VIC",11666
"855",212,"Gellibrand",23490,"McCONNELL","David",2,"N","N","LP","Liberal","VIC",18154
"856",212,"Gellibrand",23577,"O'NEILL","Anthony",3,"N","N","AUC","Australian Christians","VIC",736
"857",212,"Gellibrand",23690,"SINGLETON","Dwayne Robert",5,"N","N","PUP","Palmer United Party","VIC",2716
"858",212,"Gellibrand",23886,"CASHION","Allan",7,"N","N","ASXP","Sex Party","VIC",1957
"859",212,"Gellibrand",24976,"ARCH","Kerry",1,"N","N","FFP","Family First Party","VIC",1648
"860",213,"Gippsland",999,"Informal","Informal",999,"N","N","","Informal","VIC",5134
"861",213,"Gippsland",23306,"McNEILL","Jeff",3,"N","N","ALP","Australian Labor Party","VIC",18123
"862",213,"Gippsland",23333,"CAMPBELL-SMITH","Scott",10,"N","N","GRN","The Greens","VIC",4240
"863",213,"Gippsland",23568,"GUERIN","Mark",9,"N","N","SPA","Secular Party of Australia","VIC",173
"864",213,"Gippsland",23608,"GARDNER","Peter",1,"N","N","IND","Independent","VIC",1674
"865",213,"Gippsland",23613,"GRAVENALL","Deborah Faye",8,"N","N","PUP","Palmer United Party","VIC",3425
"866",213,"Gippsland",23715,"MANGION","Sav",7,"N","N","CYA","Country Alliance","VIC",529
"867",213,"Gippsland",23758,"CHESTER","Darren",4,"Y","Y","NP","The Nationals","VIC",42658
"868",213,"Gippsland",23923,"LEITCH","Douglas",2,"N","N","ASXP","Sex Party","VIC",1847
"869",213,"Gippsland",24146,"DORIAN","Peter",6,"N","N","RUA","Rise Up Australia Party","VIC",306
"870",213,"Gippsland",24606,"BUCKLEY","Ben",11,"N","N","LDP","Liberal Democrats","VIC",3725
"871",213,"Gippsland",24980,"FOSTER","Angie",5,"N","N","FFP","Family First Party","VIC",1375
"872",214,"Goldstein",999,"Informal","Informal",999,"N","N","","Informal","VIC",2541
"873",214,"Goldstein",23309,"GUTTMANN","Daniel",1,"N","N","ALP","Australian Labor Party","VIC",16982
"874",214,"Goldstein",23377,"READ","Rose",3,"N","N","GRN","The Greens","VIC",11500
"875",214,"Goldstein",23487,"ROBB","Andrew",5,"Y","Y","LP","Liberal","VIC",39954
"876",214,"Goldstein",23683,"RYDER","Keith Rodney",2,"N","N","PUP","Palmer United Party","VIC",1597
"877",214,"Goldstein",24233,"HANNIE","Lynette",4,"N","N","RUA","Rise Up Australia Party","VIC",442
"878",214,"Goldstein",24968,"JOYNER","Ian",6,"N","N","FFP","Family First Party","VIC",534
"879",215,"Higgins",999,"Informal","Informal",999,"N","N","","Informal","VIC",2629
"880",215,"Higgins",23161,"WEBER","Graeme B",7,"N","N","IND","Independent","VIC",1251
"881",215,"Higgins",23332,"CHAU","Wesa",3,"N","N","ALP","Australian Labor Party","VIC",16113
"882",215,"Higgins",23350,"HARRISON","James",6,"N","N","GRN","The Greens","VIC",10682
"883",215,"Higgins",23480,"O'DWYER","Kelly",1,"Y","Y","LP","Liberal","VIC",35551
"884",215,"Higgins",23669,"DALL","Phillip Leslie",5,"N","N","PUP","Palmer United Party","VIC",1027
"885",215,"Higgins",24244,"PRICE","Leanne",4,"N","N","RUA","Rise Up Australia Party","VIC",245
"886",215,"Higgins",24984,"BALDWIN","Jamie",2,"N","N","FFP","Family First Party","VIC",482
"887",216,"Holt",999,"Informal","Informal",999,"N","N","","Informal","VIC",4900
"888",216,"Holt",23325,"BYRNE","Anthony",5,"Y","Y","ALP","Australian Labor Party","VIC",35010
"889",216,"Holt",23408,"McCULLOUGH","Jackie",3,"N","N","GRN","The Greens","VIC",2538
"890",216,"Holt",23563,"HILL","Vivian",9,"N","N","AUC","Australian Christians","VIC",883
"891",216,"Holt",23582,"BALANCY","Ricardo",2,"N","N","LP","Liberal","VIC",22820
"892",216,"Holt",23642,"SINGH","Jatinder",1,"N","N","PUP","Palmer United Party","VIC",3903
"893",216,"Holt",23932,"SMITH","Lachlan John",7,"N","N","ASXP","Sex Party","VIC",1890
"894",216,"Holt",23958,"PALMA","Michael Joseph",8,"N","N","DLP","DLP Democratic Labour","VIC",1501
"895",216,"Holt",24200,"ELI","Jonathan",6,"N","N","RUA","Rise Up Australia Party","VIC",722
"896",216,"Holt",24990,"KEENAN","Pam",4,"N","N","FFP","Family First Party","VIC",1564
"897",217,"Hotham",999,"Informal","Informal",999,"N","N","","Informal","VIC",3668
"898",217,"Hotham",23349,"WYATT","Lorna",4,"N","N","GRN","The Greens","VIC",5574
"899",217,"Hotham",23567,"CADER","Fazal",3,"N","N","LP","Liberal","VIC",24696
"900",217,"Hotham",23782,"PORTER","Samuel Warren",5,"N","N","PUP","Palmer United Party","VIC",2264
"901",217,"Hotham",24241,"O'NEIL","Clare",1,"Y","N","ALP","Australian Labor Party","VIC",33000
"902",217,"Hotham",24248,"VASSILIOU","Peter",6,"N","N","RUA","Rise Up Australia Party","VIC",1129
"903",217,"Hotham",25016,"NOWLAND","Stephen",2,"N","N","FFP","Family First Party","VIC",1314
"904",218,"Indi",999,"Informal","Informal",999,"N","N","","Informal","VIC",4159
"905",218,"Indi",23288,"McGOWAN","Cathy",2,"Y","N","IND","Independent","VIC",24287
"906",218,"Indi",23315,"WALSH","Robyn",7,"N","N","ALP","Australian Labor Party","VIC",8223
"907",218,"Indi",23370,"O'CONNOR","Jenny",8,"N","N","GRN","The Greens","VIC",2289
"908",218,"Indi",23528,"MIRABELLA","Sophie",4,"N","Y","LP","Liberal","VIC",32394
"909",218,"Indi",23643,"MURPHY","Robert Denis",10,"N","N","PUP","Palmer United Party","VIC",1956
"910",218,"Indi",23867,"ASCHENBRENNER","Helma",5,"N","N","ASXP","Sex Party","VIC",1106
"911",218,"Indi",24184,"PODESTA","Jennifer",11,"N","N","IND","Independent","VIC",713
"912",218,"Indi",24192,"DUDLEY","Robert",1,"N","N","RUA","Rise Up Australia Party","VIC",796
"913",218,"Indi",24201,"ROURKE","Phil",9,"N","N","KAP","Katter's Australian Party","VIC",440
"914",218,"Indi",24228,"HAYES","William",6,"N","N","BTA","Bullet Train For Australia","VIC",370
"915",218,"Indi",24992,"LEEWORTHY","Rick",3,"N","N","FFP","Family First Party","VIC",1092
"916",219,"Isaacs",999,"Informal","Informal",999,"N","N","","Informal","VIC",3508
"917",219,"Isaacs",23335,"DREYFUS","Mark",6,"Y","Y","ALP","Australian Labor Party","VIC",27016
"918",219,"Isaacs",23352,"MILES","Sandra",7,"N","N","GRN","The Greens","VIC",4561
"919",219,"Isaacs",23482,"SPENCER","Garry",9,"N","N","LP","Liberal","VIC",25964
"920",219,"Isaacs",23547,"DOBBY","Karen",5,"N","N","AUC","Australian Christians","VIC",513
"921",219,"Isaacs",23616,"GILL","Avtar Singh",4,"N","N","PUP","Palmer United Party","VIC",2020
"922",219,"Isaacs",23872,"GRAHAM","Laith",8,"N","N","ASXP","Sex Party","VIC",1500
"923",219,"Isaacs",23952,"LEACH","James",2,"N","N","DLP","DLP Democratic Labour","VIC",733
"924",219,"Isaacs",24152,"SEAMAN","Nadia",3,"N","N","RUA","Rise Up Australia Party","VIC",342
"925",219,"Isaacs",25040,"ELLIOTT","John",1,"N","N","FFP","Family First Party","VIC",1681
"926",220,"Jagajaga",999,"Informal","Informal",999,"N","N","","Informal","VIC",3043
"927",220,"Jagajaga",23298,"MACKLIN","Jenny",3,"Y","Y","ALP","Australian Labor Party","VIC",28165
"928",220,"Jagajaga",23369,"KEARNEY","Chris",5,"N","N","GRN","The Greens","VIC",9527
"929",220,"Jagajaga",23571,"McGOWAN","Nick",6,"N","N","LP","Liberal","VIC",31158
"930",220,"Jagajaga",23671,"SNAPE","Kitten Leigh",4,"N","N","PUP","Palmer United Party","VIC",1996
"931",220,"Jagajaga",23883,"WALLIS","Nicholas",1,"N","N","ASXP","Sex Party","VIC",1989
"932",220,"Jagajaga",24987,"EADIE","Tahlia",2,"N","N","FFP","Family First Party","VIC",1154
"933",221,"Kooyong",999,"Informal","Informal",999,"N","N","","Informal","VIC",2460
"934",221,"Kooyong",23326,"KENNEDY","John",7,"N","N","ALP","Australian Labor Party","VIC",15347
"935",221,"Kooyong",23360,"McLEOD","Helen",5,"N","N","GRN","The Greens","VIC",11240
"936",221,"Kooyong",23485,"FRYDENBERG","Josh",2,"Y","Y","LP","Liberal","VIC",37439
"937",221,"Kooyong",23722,"McNAMARA","Luke Gerard",3,"N","N","PUP","Palmer United Party","VIC",1047
"938",221,"Kooyong",24250,"KRIEDEMANN","Tim",4,"N","N","RUA","Rise Up Australia Party","VIC",228
"939",221,"Kooyong",24807,"HARRISON","Tiffany",1,"N","N","IND","Independent","VIC",1065
"940",221,"Kooyong",24869,"ZUBAC","Angelina",6,"N","N","IND","Independent","VIC",443
"941",221,"Kooyong",24969,"CALDER","Jaxon",8,"N","N","FFP","Family First Party","VIC",579
"942",222,"Lalor",999,"Informal","Informal",999,"N","N","","Informal","VIC",5759
"943",222,"Lalor",23358,"RYAN","Joanne",9,"Y","N","ALP","Australian Labor Party","VIC",35860
"944",222,"Lalor",23388,"SHEFFIELD-BROTHERTON","Beck",6,"N","N","GRN","The Greens","VIC",4622
"945",222,"Lalor",23476,"SAMARA","Nihal",10,"N","N","LP","Liberal","VIC",22703
"946",222,"Lalor",23520,"PAGE","Jonathan",3,"N","N","SPP","Stable Population Party","VIC",275
"947",222,"Lalor",23564,"ROGERS","Geoff",2,"N","N","AUC","Australian Christians","VIC",1322
"948",222,"Lalor",23681,"ZAPPIA","Joe",7,"N","N","PUP","Palmer United Party","VIC",4592
"949",222,"Lalor",24077,"HARWOOD","Angel",8,"N","N","ASXP","Sex Party","VIC",2442
"950",222,"Lalor",24084,"FREEMAN","Michael",4,"N","N","DLP","DLP Democratic Labour","VIC",1435
"951",222,"Lalor",24308,"VALE","Marion",1,"N","N","RUA","Rise Up Australia Party","VIC",1362
"952",222,"Lalor",24872,"MULLINS","Nathan",5,"N","N","IND","Independent","VIC",1484
"953",222,"Lalor",25012,"POLLARD","Daryl Andrew",11,"N","N","FFP","Family First Party","VIC",2076
"954",223,"La Trobe",999,"Informal","Informal",999,"N","N","","Informal","VIC",3261
"955",223,"La Trobe",23330,"SMYTH","Laura",4,"N","Y","ALP","Australian Labor Party","VIC",22308
"956",223,"La Trobe",23361,"SCHILLING","Michael",1,"N","N","GRN","The Greens","VIC",6879
"957",223,"La Trobe",23468,"WOOD","Jason",2,"Y","N","LP","Liberal","VIC",31242
"958",223,"La Trobe",23620,"KENNEDY","Jason Grant",7,"N","N","PUP","Palmer United Party","VIC",3538
"959",223,"La Trobe",23880,"LEAHY","Martin",3,"N","N","ASXP","Sex Party","VIC",1883
"960",223,"La Trobe",23956,"JENKINS","Rachel",5,"N","N","DLP","DLP Democratic Labour","VIC",894
"961",223,"La Trobe",24169,"SEAMAN","Kevin",8,"N","N","RUA","Rise Up Australia Party","VIC",492
"962",223,"La Trobe",24977,"MARTIN","Daniel",6,"N","N","FFP","Family First Party","VIC",1178
"963",224,"Mallee",999,"Informal","Informal",999,"N","N","","Informal","VIC",5836
"964",224,"Mallee",23231,"LAHY","Chris",5,"N","N","CEC","Citizens Electoral Council","VIC",207
"965",224,"Mallee",23316,"SENIOR","Lydia",12,"N","N","ALP","Australian Labor Party","VIC",12980
"966",224,"Mallee",23398,"MACALLISTER","Jane",7,"N","N","GRN","The Greens","VIC",2100
"967",224,"Mallee",23475,"CREWTHER","Chris",1,"N","N","LP","Liberal","VIC",20115
"968",224,"Mallee",23702,"CORY","Mark Robert",2,"N","N","PUP","Palmer United Party","VIC",2493
"969",224,"Mallee",23706,"COLDHAM","Michael",11,"N","N","CYA","Country Alliance","VIC",299
"970",224,"Mallee",23898,"BROAD","Andrew",10,"Y","N","NP","The Nationals","VIC",29454
"971",224,"Mallee",23918,"MULCAHY","Amy",3,"N","N","ASXP","Sex Party","VIC",1833
"972",224,"Mallee",24227,"RIDGEWAY","Allen",6,"N","N","IND","Independent","VIC",469
"973",224,"Mallee",24231,"MIDDLETON","Tim",8,"N","N","RUA","Rise Up Australia Party","VIC",674
"974",224,"Mallee",24249,"CIRILLO","Vince",4,"N","N","KAP","Katter's Australian Party","VIC",2872
"975",224,"Mallee",25025,"BULLER","Neil",9,"N","N","FFP","Family First Party","VIC",1154
"976",225,"Maribyrnong",999,"Informal","Informal",999,"N","N","","Informal","VIC",4980
"977",225,"Maribyrnong",23379,"SHORTEN","Bill",3,"Y","Y","ALP","Australian Labor Party","VIC",34004
"978",225,"Maribyrnong",23390,"KEECH","Richard",1,"N","N","GRN","The Greens","VIC",6817
"979",225,"Maribyrnong",23500,"HATZAKORTZIAN","Ted",6,"N","N","LP","Liberal","VIC",22815
"980",225,"Maribyrnong",23552,"PATERNO","Joe",2,"N","N","AUC","Australian Christians","VIC",641
"981",225,"Maribyrnong",23623,"CUTLER","Philip William",4,"N","N","PUP","Palmer United Party","VIC",1857
"982",225,"Maribyrnong",23966,"KAVANAGH","Marguerita",5,"N","N","DLP","DLP Democratic Labour","VIC",929
"983",225,"Maribyrnong",24086,"MYERS","Amy",7,"N","N","ASXP","Sex Party","VIC",1714
"984",225,"Maribyrnong",24217,"TRUSCOTT","Jeff",9,"N","N","RUA","Rise Up Australia Party","VIC",254
"985",225,"Maribyrnong",25000,"CARLSON","Hayleigh",8,"N","N","FFP","Family First Party","VIC",606
"986",226,"McEwen",999,"Informal","Informal",999,"N","N","","Informal","VIC",3982
"987",226,"McEwen",23312,"MITCHELL","Rob",8,"Y","Y","ALP","Australian Labor Party","VIC",29486
"988",226,"McEwen",23365,"BARKER","Neil",9,"N","N","GRN","The Greens","VIC",5439
"989",226,"McEwen",23471,"PETROVICH","Donna",7,"N","N","LP","Liberal","VIC",31607
"990",226,"McEwen",23679,"DANCE","Trevor Owen",2,"N","N","PUP","Palmer United Party","VIC",5498
"991",226,"McEwen",23701,"CRANSON","Ian",4,"N","N","CYA","Country Alliance","VIC",442
"992",226,"McEwen",23868,"NASH","Victoria",6,"N","N","ASXP","Sex Party","VIC",2424
"993",226,"McEwen",24173,"VERDAN","Ferdie",3,"N","N","RUA","Rise Up Australia Party","VIC",322
"994",226,"McEwen",24202,"STEVENS","Bruce",5,"N","N","KAP","Katter's Australian Party","VIC",729
"995",226,"McEwen",24963,"NEWTON","Barry",1,"N","N","FFP","Family First Party","VIC",2036
"996",227,"Mcmillan",999,"Informal","Informal",999,"N","N","","Informal","VIC",5296
"997",227,"Mcmillan",20716,"GATT","Leigh",11,"N","N","IND","Independent","VIC",545
"998",227,"Mcmillan",23331,"NAUS","Anthony",10,"N","N","ALP","Australian Labor Party","VIC",19633
"999",227,"Mcmillan",23393,"McKELVIE","Malcolm",4,"N","N","GRN","The Greens","VIC",5828
"1000",227,"Mcmillan",23472,"BROADBENT","Russell",9,"Y","Y","LP","Liberal","VIC",39551
"1001",227,"Mcmillan",23670,"SHERRY","Matthew John",7,"N","N","PUP","Palmer United Party","VIC",3745
"1002",227,"Mcmillan",23704,"FISHER","Ross",12,"N","N","CYA","Country Alliance","VIC",661
"1003",227,"Mcmillan",23920,"STAGGARD","Benjamin",3,"N","N","ASXP","Sex Party","VIC",1723
"1004",227,"Mcmillan",23988,"KIS-RIGO","Andrew",6,"N","N","DLP","DLP Democratic Labour","VIC",1430
"1005",227,"Mcmillan",24159,"BAKER","Norman",8,"N","N","RUA","Rise Up Australia Party","VIC",524
"1006",227,"Mcmillan",24235,"AMOR","David John",1,"N","N","KAP","Katter's Australian Party","VIC",1815
"1007",227,"Mcmillan",24683,"PATTON","Gary",2,"N","N","SOL","Senator Online (Internet Voting Bills/Issues)","VIC",152
"1008",227,"Mcmillan",24933,"PARKER","John",5,"N","N","IND","Independent","VIC",1044
"1009",227,"Mcmillan",24982,"CONLON","Luke",13,"N","N","FFP","Family First Party","VIC",1497
"1010",228,"Melbourne",999,"Informal","Informal",999,"N","N","","Informal","VIC",4140
"1011",228,"Melbourne",23323,"BOWTELL","Cath",6,"N","N","ALP","Australian Labor Party","VIC",17232
"1012",228,"Melbourne",23378,"BANDT","Adam",5,"Y","Y","GRN","The Greens","VIC",27645
"1013",228,"Melbourne",23493,"ARMISTEAD","Sean",2,"N","N","LP","Liberal","VIC",13746
"1014",228,"Melbourne",23499,"BAYLISS","Michael",8,"N","N","SPP","Stable Population Party","VIC",106
"1015",228,"Melbourne",23569,"WILDING","Royston",13,"N","N","SPA","Secular Party of Australia","VIC",167
"1016",228,"Melbourne",23629,"VRBNJAK","Martin",7,"N","N","PUP","Palmer United Party","VIC",549
"1017",228,"Melbourne",23927,"MANGISI","James",14,"N","N","ASXP","Sex Party","VIC",1200
"1018",228,"Melbourne",23933,"WALSHE","Nyree",10,"N","N","AJP","Animal Justice Party","VIC",437
"1019",228,"Melbourne",23957,"MURPHY","Michael",9,"N","N","DLP","DLP Democratic Labour","VIC",293
"1020",228,"Melbourne",24188,"KHOO","Joyce Mei Lin",12,"N","N","RUA","Rise Up Australia Party","VIC",91
"1021",228,"Melbourne",24226,"DAVIDSON","Josh",11,"N","N","BTA","Bullet Train For Australia","VIC",209
"1022",228,"Melbourne",24371,"MAIN","Anthony",1,"N","N","NAFD","","VIC",871
"1023",228,"Melbourne",24703,"BORLAND","Kate",3,"N","N","IND","Independent","VIC",309
"1024",228,"Melbourne",24764,"CUMMINS","Paul",16,"N","N","AIN","Australian Independents","VIC",105
"1025",228,"Melbourne",24954,"KIRKMAN","Frazer",15,"N","N","IND","Independent","VIC",139
"1026",228,"Melbourne",24964,"WALKER","Noelle",4,"N","N","FFP","Family First Party","VIC",276
"1027",229,"Menzies",999,"Informal","Informal",999,"N","N","","Informal","VIC",3408
"1028",229,"Menzies",23351,"KUMAR","Manoj",3,"N","N","ALP","Australian Labor Party","VIC",18805
"1029",229,"Menzies",23389,"CRANSTON","Richard",2,"N","N","GRN","The Greens","VIC",5888
"1030",229,"Menzies",23483,"ANDREWS","Kevin",1,"Y","Y","LP","Liberal","VIC",41248
"1031",229,"Menzies",23636,"GUARDIANI","Agostino",4,"N","N","PUP","Palmer United Party","VIC",1797
"1032",229,"Menzies",24168,"BAKER","Phil",6,"N","N","RUA","Rise Up Australia Party","VIC",395
"1033",229,"Menzies",24767,"ROBINSON","Ramon",5,"N","N","IND","Independent","VIC",1005
"1034",229,"Menzies",24979,"CONLON","Andrew",7,"N","N","FFP","Family First Party","VIC",1439
"1035",230,"Melbourne Ports",999,"Informal","Informal",999,"N","N","","Informal","VIC",2403
"1036",230,"Melbourne Ports",23314,"DANBY","Michael",2,"Y","Y","ALP","Australian Labor Party","VIC",18872
"1037",230,"Melbourne Ports",23372,"BIRRELL","Ann",6,"N","N","GRN","The Greens","VIC",12342
"1038",230,"Melbourne Ports",23584,"EKENDAHL","Kevin",7,"N","N","LP","Liberal","VIC",23182
"1039",230,"Melbourne Ports",23587,"ARMSTRONG","Steven",9,"N","N","SPP","Stable Population Party","VIC",226
"1040",230,"Melbourne Ports",23619,"STODART","Toby Simon",4,"N","N","PUP","Palmer United Party","VIC",727
"1041",230,"Melbourne Ports",23905,"STAR","Melissa",1,"N","N","ASXP","Sex Party","VIC",2326
"1042",230,"Melbourne Ports",23976,"STEFANO","Vince",5,"N","N","DLP","DLP Democratic Labour","VIC",368
"1043",230,"Melbourne Ports",24195,"QUINN","Margaret",8,"N","N","RUA","Rise Up Australia Party","VIC",122
"1044",230,"Melbourne Ports",24966,"KEENAN","Robert",3,"N","N","FFP","Family First Party","VIC",275
"1045",231,"Murray",999,"Informal","Informal",999,"N","N","","Informal","VIC",5411
"1046",231,"Murray",23228,"DAVY","Jeff",11,"N","N","CEC","Citizens Electoral Council","VIC",270
"1047",231,"Murray",23310,"HIGGINS","Rod",10,"N","N","ALP","Australian Labor Party","VIC",16034
"1048",231,"Murray",23380,"STEVENS","Damien",5,"N","N","GRN","The Greens","VIC",2872
"1049",231,"Murray",23477,"STONE","Sharman",2,"Y","Y","LP","Liberal","VIC",47496
"1050",231,"Murray",23662,"THOOLEN","Catriona Cecilia",6,"N","N","PUP","Palmer United Party","VIC",2565
"1051",231,"Murray",23914,"CHELLEW","Tristram",1,"N","N","ASXP","Sex Party","VIC",1996
"1052",231,"Murray",24110,"BUCK","Wendy",4,"N","N","IND","Independent","VIC",961
"1053",231,"Murray",24160,"HUNGERFORD","Raymond",8,"N","N","RUA","Rise Up Australia Party","VIC",502
"1054",231,"Murray",24210,"BOURKE","Michael John",3,"N","N","KAP","Katter's Australian Party","VIC",2155
"1055",231,"Murray",24221,"SUMMER","Fern",7,"N","N","BTA","Bullet Train For Australia","VIC",866
"1056",231,"Murray",24967,"WALKER","Alan",9,"N","N","FFP","Family First Party","VIC",1378
"1057",232,"Scullin",999,"Informal","Informal",999,"N","N","","Informal","VIC",5502
"1058",232,"Scullin",23324,"GILES","Andrew",2,"Y","N","ALP","Australian Labor Party","VIC",37671
"1059",232,"Scullin",23383,"LJUBICIC","Rose",7,"N","N","GRN","The Greens","VIC",5445
"1060",232,"Scullin",23488,"CHUGHA","Jag",5,"N","N","LP","Liberal","VIC",21015
"1061",232,"Scullin",23627,"COOPER","Peter Rex",1,"N","N","PUP","Palmer United Party","VIC",4860
"1062",232,"Scullin",23907,"ROLPH","Nathan",4,"N","N","ASXP","Sex Party","VIC",1914
"1063",232,"Scullin",24212,"GRECO","Domenic",6,"N","N","KAP","Katter's Australian Party","VIC",836
"1064",232,"Scullin",24983,"CONLON","Katie",3,"N","N","FFP","Family First Party","VIC",1733
"1065",233,"Wannon",999,"Informal","Informal",999,"N","N","","Informal","VIC",3247
"1066",233,"Wannon",23341,"BARLING","Michael",2,"N","N","ALP","Australian Labor Party","VIC",22488
"1067",233,"Wannon",23381,"EMANUELLE","Tim",3,"N","N","GRN","The Greens","VIC",4599
"1068",233,"Wannon",23470,"TEHAN","Dan",6,"Y","Y","LP","Liberal","VIC",40145
"1069",233,"Wannon",23549,"CORBETT","Therese",1,"N","N","AUC","Australian Christians","VIC",961
"1070",233,"Wannon",23625,"FERGUSON","Bradley Ian",7,"N","N","PUP","Palmer United Party","VIC",2900
"1071",233,"Wannon",23900,"JOHNSON","Chris",4,"N","N","ASXP","Sex Party","VIC",2086
"1072",233,"Wannon",25017,"HABERFIELD","Craig",5,"N","N","FFP","Family First Party","VIC",1708
"1073",234,"Wills",999,"Informal","Informal",999,"N","N","","Informal","VIC",4564
"1074",234,"Wills",23174,"WINDISCH","Margarita",4,"N","N","SAL","Socialist Alliance","VIC",814
"1075",234,"Wills",23322,"THOMSON","Kelvin",8,"Y","Y","ALP","Australian Labor Party","VIC",32873
"1076",234,"Wills",23397,"READ","Tim",2,"N","N","GRN","The Greens","VIC",15244
"1077",234,"Wills",23479,"HEGDE","Shilpa",7,"N","N","LP","Liberal","VIC",15989
"1078",234,"Wills",23638,"MURRAY-DUFOULON","Anne Marie",6,"N","N","PUP","Palmer United Party","VIC",1675
"1079",234,"Wills",23938,"TRAJSTMAN","Adrian",3,"N","N","ASXP","Sex Party","VIC",1801
"1080",234,"Wills",24929,"O'CALLAGHAN","Dean",1,"N","N","IND","Independent","VIC",1538
"1081",234,"Wills",24991,"GIGLIA","Concetta",5,"N","N","FFP","Family First Party","VIC",956
"1082",235,"Brand",999,"Informal","Informal",999,"N","N","","Informal","WA",4530
